Subject	BrainSeg	BrainSegNotVent	BrainSegNotVentSurf	VentricleChoroidVol	lhCortex	rhCortex	Cortex	lhCerebralWhiteMatter	rhCerebralWhiteMatter	CerebralWhiteMatter	SubCortGray	TotalGray	SupraTentorial	SupraTentorialNotVent	SupraTentorialNotVentVox	Mask	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior
sub-0026041_ses-2_run-1	1324172.000000	1311625.000000	1311252.697223	9653.000000	306613.770454	308566.744327	615180.514781	244845.451197	243689.731246	488535.182443	60600.000000	792379.514781	1177014.697223	1167361.697223	1164653.000000	1713895.000000	0.846061	1.095069	23	26	49	1565101.782673	4953.4	191.2	15838.6	58365.6	7744.4	3723.8	5384.4	2022.6	822.1	1428.7	21718.7	3795.2	1830.3	858.3	692.8	4217.8	118.5	357.2	4105.5	403.2	15201.0	57049.5	7922.5	3686.2	5433.1	1825.9	3871.0	1560.9	765.6	4392.1	23.8	393.5	0.0	1880.4	0.0	0.0	0.0	0.0	0.0	207.1	965.3	669.3	538.3	509.3	716.4
sub-0026043_ses-2_run-1	1460426.000000	1436482.000000	1436062.252450	19524.000000	317603.508214	314267.178700	631870.686914	281763.026493	273715.539043	555478.565536	65990.000000	849116.686914	1275277.252450	1255753.252450	1253646.000000	1840600.000000	0.815113	1.027301	31	18	49	1791684.564231	10063.2	161.1	16678.3	73573.4	9699.5	4348.4	5179.2	1969.7	1058.9	2206.9	26157.2	4397.2	1508.5	1584.9	465.0	4391.4	55.3	876.8	7776.1	168.7	16315.2	76996.5	9617.9	4443.6	5146.0	1897.6	4449.8	1834.1	512.7	4396.2	17.6	913.0	0.0	1495.2	0.0	0.0	0.0	0.0	0.0	173.4	1038.1	591.2	546.8	488.5	1023.6
sub-0026044_ses-1_run-1	1228417.000000	1215367.000000	1214732.461633	9793.000000	258043.637388	255200.066906	513243.704294	244790.374873	242569.382465	487359.757338	63725.000000	700676.704294	1077554.461633	1067761.461633	1064782.000000	1679368.000000	0.781858	1.068878	23	30	53	1571150.788777	5005.5	283.6	14087.3	63400.0	7866.8	3738.9	6424.1	2358.3	961.9	1570.5	20311.7	3999.6	1845.7	848.6	511.5	4322.3	15.8	303.3	4289.5	348.5	13415.5	58909.6	8128.1	3841.9	6242.6	2094.6	4350.7	2112.3	566.0	4149.1	15.0	346.8	0.0	1126.8	0.0	0.0	0.0	0.0	0.0	317.7	1113.5	664.6	983.4	931.2	891.7
sub-0026045_ses-1_run-1	1166758.000000	1154041.000000	1154202.582858	9291.000000	250382.150551	248842.527383	499224.677934	221279.954617	220305.950307	441585.904924	60320.000000	678799.677934	1013153.582858	1003862.582858	1000815.000000	1554247.000000	0.811211	1.080620	22	13	35	1438291.949083	4575.1	198.8	17923.7	58190.0	7128.1	3872.9	5558.1	2376.6	1134.6	1496.1	22470.9	3954.7	1642.4	1066.9	576.7	4220.4	12.3	424.4	4210.8	116.6	16809.3	60029.6	6817.4	3848.9	5760.3	2179.3	4284.1	1920.2	582.9	4221.8	38.9	513.3	0.0	1324.6	0.0	0.0	0.0	0.0	0.0	200.0	917.9	412.3	638.6	534.1	680.1
sub-0026046_ses-1_run-1	1339686.000000	1316982.000000	1317273.490201	17914.000000	295307.564439	290116.025517	585423.589955	245061.418492	245950.481753	491011.900246	66705.000000	796491.589955	1163012.490201	1145098.490201	1142786.000000	1728612.000000	0.805661	1.039554	28	20	48	1662840.668650	9273.5	709.5	15512.2	71616.0	7536.6	4280.4	6277.8	2307.0	1456.7	2448.6	21247.5	4550.2	2349.2	1142.3	699.2	4269.5	59.5	658.6	6715.9	594.6	15128.2	72882.6	7775.5	4434.6	6472.7	1939.6	4931.0	2133.5	748.8	4285.3	43.0	719.2	0.0	1636.6	0.0	0.0	0.0	0.0	0.0	258.3	877.8	424.5	572.4	543.5	785.7
sub-0026047_ses-1_run-1	1071383.000000	1056228.000000	1055666.214202	11862.000000	231665.279019	228100.353118	459765.632137	208074.438505	206628.143560	414702.582065	55221.000000	616073.632137	943300.214202	931438.214202	930124.000000	1387010.000000	0.881622	1.141345	20	22	42	1215241.190409	6017.5	422.1	13516.1	51012.5	6621.8	3710.7	5583.0	1790.3	1156.8	1350.1	18772.6	3512.4	1464.0	994.2	607.4	3754.4	34.0	387.7	4911.3	352.6	12324.8	50223.2	6171.9	3893.0	5583.7	1669.3	3589.4	1364.7	599.8	3806.4	13.7	464.1	0.0	1138.5	0.0	0.0	0.0	0.0	0.0	220.6	858.5	615.5	653.0	604.5	810.3
sub-0026048_ses-1_run-1	1223210.000000	1208715.000000	1208939.342297	10620.000000	262178.338214	254533.080836	516711.419050	243481.628990	240554.294257	484035.923247	60367.000000	696830.419050	1073832.342297	1063212.342297	1060727.000000	1627707.000000	0.786916	1.047137	28	24	52	1554434.963958	5317.4	746.8	15342.3	59406.4	7844.1	3692.8	5068.8	1818.8	1049.2	2240.5	19804.2	4065.7	1777.3	756.0	699.2	4172.0	21.0	262.3	4130.9	319.3	13969.5	59932.8	7480.9	4218.5	5194.6	1670.3	3889.3	2105.7	699.2	4277.5	16.7	431.2	0.0	1297.8	0.0	0.0	0.0	0.0	0.0	241.6	791.3	452.2	692.8	612.6	784.9
sub-0026049_ses-1_run-1	1268447.000000	1248319.000000	1248876.814147	16227.000000	290092.119650	284383.737699	574475.857349	237120.075564	234327.881234	471447.956798	62980.000000	750131.857349	1127540.814147	1111313.814147	1108278.000000	1638306.000000	0.910549	1.176051	24	19	43	1393057.020345	7279.2	331.9	14430.0	54452.9	7531.3	3875.2	6309.2	2059.2	1023.7	2109.7	22145.7	4269.7	1800.8	963.5	676.8	4379.1	52.7	466.6	7487.5	509.7	13737.2	57651.3	7335.4	4005.1	6199.7	1888.5	4388.2	1692.3	647.6	4318.2	38.3	689.6	0.0	1094.8	0.0	0.0	0.0	0.0	0.0	186.9	820.0	419.7	631.3	534.1	868.8
sub-0026050_ses-1_run-1	1245500.000000	1221728.000000	1220934.842053	19537.000000	283429.139376	285110.896830	568540.036206	233384.571498	232131.234350	465515.805847	62219.000000	731897.036206	1119183.842053	1099646.842053	1096926.000000	1617030.000000	0.844716	1.096693	26	23	49	1474459.895283	9130.5	635.8	12506.9	50059.7	7182.2	4501.6	5719.7	2118.2	1364.6	1835.1	17437.8	4437.1	2069.3	1246.9	683.8	3740.9	26.1	527.9	8620.3	886.5	11748.4	50019.3	6912.0	4639.0	5831.5	1895.7	4401.9	2297.6	640.9	3540.7	30.9	568.1	0.0	1993.2	0.0	0.0	0.0	0.0	0.0	229.6	704.8	470.9	447.6	550.8	665.4
sub-0026051_ses-1_run-1	1151760.000000	1140041.000000	1139875.243370	8274.000000	253989.876279	250055.742016	504045.618294	222721.666777	220959.958299	443681.625076	58926.000000	672450.618294	1016832.243370	1008558.243370	1006722.000000	1499817.000000	0.803007	1.045672	22	15	37	1434309.165554	3960.5	273.9	12240.1	55680.3	7287.0	3952.9	5650.8	1861.8	904.2	2239.6	17435.8	4098.8	1692.6	626.2	612.2	3806.0	53.3	426.4	3556.4	332.1	12350.1	53929.0	6519.7	4192.4	5695.6	1688.8	4178.2	1799.6	657.1	3942.6	25.6	457.4	0.0	2389.9	0.0	0.0	0.0	0.0	0.0	172.2	698.2	383.7	494.0	414.3	824.1
sub-0026052_ses-1_run-1	1193465.000000	1181169.000000	1181026.901408	8283.000000	268181.847112	269834.301795	538016.148906	221934.424713	218922.327789	440856.752502	60573.000000	714256.148906	1050183.901408	1041900.901408	1039410.000000	1607651.000000	0.808824	1.089523	46	57	103	1475555.047790	4244.9	413.6	13727.4	59086.3	7526.7	3601.7	5866.6	1924.3	992.9	2475.2	19309.3	3767.3	1671.9	856.8	726.8	4109.5	30.5	301.0	3350.5	180.1	13182.6	56116.0	7439.2	3762.1	5825.1	1622.5	4087.5	1890.2	689.9	3897.4	17.2	545.2	0.0	1501.2	0.0	0.0	0.0	0.0	0.0	250.0	768.8	338.1	574.7	679.3	885.3
sub-0026053_ses-1_run-1	991689.000000	973674.000000	973622.093535	14838.000000	234138.364665	234182.546752	468320.911417	168812.510704	168672.671413	337485.182118	51252.000000	613395.911417	874864.093535	860026.093535	857008.000000	1304063.000000	0.811801	1.067512	38	41	79	1221591.398995	6167.2	374.6	11940.7	46123.1	6157.4	3244.1	4912.2	1473.1	910.5	1713.4	15240.3	4069.6	1551.8	820.1	511.5	3156.4	19.6	621.6	7085.8	515.2	11462.2	46324.8	5809.6	3423.5	4804.4	1383.3	3730.4	1734.3	524.9	3121.0	24.3	718.5	0.0	1037.5	0.0	0.0	0.0	0.0	0.0	174.5	639.4	368.6	369.7	393.0	630.3
sub-0026054_ses-1_run-1	1124590.000000	1106926.000000	1106440.751583	13935.000000	250659.451023	247891.978378	498551.429401	217898.086375	217727.235807	435625.322182	57592.000000	646055.429401	1008224.751583	994289.751583	992226.000000	1456292.000000	0.804284	1.041510	13	14	27	1398250.266158	7150.4	377.9	13142.4	44275.2	7086.5	3899.8	5213.5	1859.2	1214.1	1776.9	17923.5	3990.7	1414.5	1006.0	821.6	3788.7	81.1	504.0	5411.8	396.8	12381.1	44730.8	6744.0	4117.1	5424.7	1530.7	4069.3	1536.1	712.4	3721.6	43.9	781.4	0.0	1428.0	0.0	0.0	0.0	0.0	0.0	146.0	855.5	496.4	803.9	755.4	882.1
sub-0026055_ses-1_run-1	1317624.000000	1302863.000000	1302544.137778	11607.000000	307157.167293	308726.503714	615883.671007	241853.435996	240941.030775	482794.466771	65854.000000	791045.671007	1178571.137778	1166964.137778	1164703.000000	1694922.000000	0.818967	1.053476	13	28	41	1608885.052648	5385.8	334.7	15064.7	52596.1	7672.8	3978.6	6703.1	1994.3	1016.9	1407.3	20052.2	4650.4	1957.4	945.9	743.8	4283.2	42.8	415.6	5072.7	494.8	14420.8	56536.7	8006.5	4460.0	6933.7	1909.7	4031.2	1738.6	781.7	4193.5	28.6	647.1	0.0	1595.5	0.0	0.0	0.0	0.0	0.0	296.2	830.0	389.1	649.0	497.5	796.0
sub-0026057_ses-1_run-1	1068185.000000	1058196.000000	1058015.423380	7059.000000	258616.187089	253160.620940	511776.808029	188882.425996	184347.189356	373229.615352	54027.000000	662927.808029	948535.423380	941476.423380	939128.000000	1384667.000000	0.859553	1.114222	44	43	87	1242721.442908	3314.3	311.9	11288.6	48412.5	6611.3	3578.9	4955.4	1532.4	820.3	1676.4	16475.5	3925.0	1538.0	723.0	556.3	3467.0	18.8	436.3	2684.6	455.5	11515.7	47674.4	6649.3	3804.0	4898.2	1324.2	4066.0	1622.4	604.9	3607.5	29.5	528.0	0.0	1745.4	0.0	0.0	0.0	0.0	0.0	193.5	657.5	458.4	633.4	447.4	664.6
sub-0026058_ses-1_run-1	1292896.000000	1279798.000000	1279816.554534	9612.000000	300245.833247	293955.098262	594200.931509	230911.286655	229306.336370	460217.623024	64357.000000	788953.931509	1130964.554534	1121352.554534	1118632.000000	1714328.000000	0.914617	1.212745	42	26	68	1413593.049290	4212.0	456.4	16006.0	65987.9	7473.9	3707.3	6415.4	2220.0	907.0	2033.2	21880.7	4130.8	2084.0	835.6	673.1	4182.3	55.4	550.6	4287.5	297.0	15725.2	64246.1	7550.4	4239.7	6556.6	1924.2	4625.7	2001.5	614.0	4199.9	43.1	558.3	0.0	1743.0	0.0	0.0	3.9	0.0	0.0	248.8	811.6	414.0	602.5	531.9	872.1
sub-0026059_ses-1_run-1	1140080.000000	1130847.000000	1130193.912551	6726.000000	264631.725371	267887.166869	532518.892240	213717.908092	212135.112219	425853.020311	56036.000000	681187.892240	1023194.912551	1016468.912551	1014971.000000	1474040.000000	0.842263	1.088984	31	45	76	1353592.249973	3011.6	360.1	11926.8	46519.6	7111.5	3504.0	5149.0	1757.9	832.3	1155.4	16070.8	3910.8	1760.7	768.5	582.4	3347.8	40.2	253.1	2798.9	430.0	11799.4	45967.4	7212.8	3742.7	5136.6	1528.6	4206.0	1681.7	551.6	3348.8	7.6	488.1	0.0	2054.9	0.0	0.0	0.0	0.0	0.0	205.5	769.6	366.1	692.8	641.1	707.5
sub-0026060_ses-1_run-1	1217581.000000	1197316.000000	1196884.938057	16164.000000	280776.927403	286410.538039	567187.465442	213150.312651	214453.159963	427603.472615	57417.000000	744676.465442	1071038.938057	1054874.938057	1052503.000000	1604783.000000	0.906361	1.194592	27	32	59	1343373.783023	7428.7	566.0	12999.4	59018.9	7251.4	3053.3	5319.1	1643.1	1116.2	2173.1	19545.5	4092.7	1869.1	1047.0	684.0	3856.5	47.3	517.4	6094.5	1592.4	12597.2	60478.1	7285.1	3363.2	5251.6	1584.9	3974.0	1716.7	666.0	3982.1	16.6	638.4	0.0	1349.6	0.0	0.0	0.0	0.0	0.0	228.0	833.3	555.2	396.1	433.0	781.1
sub-0026061_ses-1_run-1	1161462.000000	1139917.000000	1139701.039865	17663.000000	266032.334803	261798.713653	527831.048456	214111.254055	210576.737354	424687.991408	59846.000000	690682.048456	1032429.039865	1014766.039865	1012442.000000	1457418.000000	0.847084	1.062933	22	13	35	1371129.051258	10629.8	644.6	13028.9	51816.4	7279.3	3241.5	6053.4	1753.1	1181.9	2124.6	17636.2	4185.7	1985.7	773.9	681.6	3568.4	5.4	535.2	5563.8	442.5	12267.4	50691.0	7025.1	3557.6	6206.9	1644.7	4499.2	2124.4	610.1	3752.3	27.2	540.5	0.0	1391.8	0.0	0.0	0.0	0.0	0.0	192.5	647.8	486.9	376.8	452.6	751.3
sub-0026062_ses-1_run-1	1232308.000000	1217982.000000	1217573.190814	11181.000000	286800.130817	276775.301618	563575.432434	233763.120239	229706.638141	463469.758380	62125.000000	729598.432434	1102834.190814	1091653.190814	1089493.000000	1616548.000000	0.828363	1.086651	30	16	46	1487641.995868	5288.6	428.2	12954.1	51739.6	7372.9	4000.9	6227.9	1959.9	949.2	1595.3	18373.5	4337.1	1799.0	810.7	696.9	3722.5	52.5	339.8	4871.1	486.5	12190.4	51929.6	7426.5	4207.1	6132.9	1827.7	4280.5	1699.2	631.6	3685.7	25.2	479.8	0.0	2106.9	0.0	0.0	0.0	0.0	0.0	194.6	932.3	498.8	608.2	496.8	717.4
sub-0026063_ses-1_run-1	1323862.000000	1307539.000000	1307269.250248	12233.000000	304567.811407	304330.998745	608898.810152	246302.191783	246351.248313	492653.440096	67894.000000	789938.810152	1183571.250248	1171338.250248	1169681.000000	1738452.000000	0.815289	1.070610	35	31	66	1623795.517776	5856.6	195.9	12517.2	56507.2	8666.5	4117.9	7161.2	2070.4	1016.2	2108.1	18338.9	4273.6	1978.9	1288.6	986.5	4117.4	76.1	465.5	5384.7	362.3	12807.3	56769.7	8475.5	4473.8	6951.8	1957.7	4155.1	1962.9	964.2	4092.0	60.8	632.8	0.0	1651.9	0.0	0.0	0.0	0.0	0.0	187.3	1037.7	586.1	532.5	589.3	809.3
sub-0026064_ses-1_run-1	1007806.000000	988891.000000	988793.682755	14321.000000	219067.433544	221216.656935	440284.090478	185945.990284	184124.601992	370070.592277	55572.000000	597057.090478	881763.682755	867442.682755	865900.000000	1364349.000000	0.853685	1.155702	28	31	59	1180536.753626	7278.2	300.6	11285.4	50526.2	6730.2	3648.9	5525.3	1888.1	1214.0	2577.1	16793.4	3749.6	1419.3	1046.5	683.2	3525.8	33.4	489.8	5837.4	475.6	11354.3	50963.3	6564.0	3808.0	5252.3	1637.4	3788.1	1327.0	751.8	3676.0	18.5	571.9	0.0	990.7	0.0	0.0	0.0	0.0	0.0	169.9	766.5	527.7	513.2	449.2	898.2
sub-0026065_ses-1_run-1	1193987.000000	1181919.000000	1182287.114492	8473.000000	283387.505732	276755.674183	560143.179915	216255.357623	214516.576954	430771.934576	56419.000000	725252.179915	1057972.114492	1049499.114492	1046911.000000	1570203.000000	0.829078	1.090314	34	27	61	1440138.192837	4189.5	463.6	13865.2	54600.9	6343.7	3460.9	6167.2	1829.8	1108.9	1600.3	18192.2	3568.1	1605.8	720.2	570.2	3708.4	61.1	273.3	3190.7	425.7	12976.4	54234.7	6164.2	3793.4	6093.7	1770.2	3570.9	1977.9	701.9	3736.4	14.4	281.7	0.0	1027.3	0.0	0.0	0.0	0.0	0.0	139.1	835.3	390.7	486.6	668.1	866.7
sub-0026066_ses-1_run-1	1443924.000000	1427855.000000	1427890.354941	11847.000000	328920.962620	327031.758583	655952.721203	273525.114085	269796.519653	543321.633738	68457.000000	850462.721203	1282298.354941	1270451.354941	1267575.000000	1847123.000000	0.834318	1.067292	30	36	66	1730663.518698	6265.7	248.4	18341.6	61643.9	8526.4	3792.6	6590.8	2008.0	1437.9	2332.0	23790.4	4412.0	1925.3	726.4	779.6	4772.3	35.5	329.0	4702.9	461.1	16635.4	63541.5	8334.0	4406.5	6763.4	1907.0	5058.4	2140.5	781.5	4696.1	23.7	563.8	0.0	2963.5	0.0	0.0	0.0	0.0	0.0	184.8	893.5	550.7	428.0	545.0	703.8
sub-0026067_ses-1_run-1	1199692.000000	1179383.000000	1179158.993156	16461.000000	271745.724376	266333.789915	538079.514290	223313.469708	219909.009157	443222.478865	62151.000000	712683.514290	1062680.993156	1046219.993156	1043593.000000	1550194.000000	0.884753	1.143242	27	24	51	1355962.632586	7268.2	678.3	12090.9	56306.8	7362.4	3761.9	6661.4	2003.2	1086.2	1974.0	19202.4	3759.3	1737.6	1038.0	588.1	4058.6	66.0	466.5	7362.3	586.7	12054.2	55961.6	7441.7	3964.4	6571.2	1827.0	3928.6	2081.4	530.0	3948.2	21.0	821.0	4.2	1482.2	0.0	0.0	0.0	0.0	0.0	220.8	806.3	441.0	474.9	426.4	951.2
sub-0026068_ses-1_run-1	1199666.000000	1182884.000000	1182460.279176	13814.000000	262737.382679	262668.690586	525406.073266	235169.723737	234950.482174	470120.205910	59527.000000	687242.073266	1071625.279176	1057811.279176	1055320.000000	1540708.000000	0.830733	1.066895	12	11	23	1444104.582074	6702.4	352.8	12990.8	51400.9	7741.5	3527.8	5351.1	1940.9	947.4	1426.9	17702.5	3924.6	1690.7	865.7	559.0	4088.3	23.6	540.8	6191.1	260.1	12714.1	49898.6	7618.4	3791.1	5344.2	1709.1	3979.7	1979.6	592.8	4057.2	30.7	426.3	0.0	1488.9	0.0	0.0	0.0	0.0	0.0	233.6	1110.0	541.8	465.5	537.4	1068.0
sub-0026069_ses-1_run-1	1158788.000000	1142072.000000	1141666.921350	13576.000000	275322.415381	270344.467200	545666.882581	194123.976182	191797.062587	385921.038770	59467.000000	730152.882581	1007427.921350	993851.921350	991293.000000	1521618.000000	0.830696	1.090796	27	27	54	1394961.170673	7678.6	391.8	13830.9	61368.3	6212.9	3670.1	5920.1	1996.8	758.6	1894.1	19247.0	3952.3	1663.9	772.2	770.8	4156.0	23.3	247.1	5056.7	283.4	12736.4	63843.0	6566.0	3686.6	5859.3	1689.7	5118.2	2013.9	718.7	3793.4	15.4	477.6	0.0	2614.4	0.0	0.0	0.0	0.0	0.0	203.9	527.7	385.0	501.0	442.1	625.3
sub-0026070_ses-1_run-1	1167425.000000	1157617.000000	1157196.829255	6784.000000	260077.504749	258171.434837	518248.939586	228458.324031	228575.565637	457033.889669	60202.000000	676745.939586	1043746.829255	1036962.829255	1035797.000000	1524469.000000	0.825686	1.078213	18	18	36	1413884.863477	3397.8	371.6	12090.4	49384.7	7119.1	3980.1	6086.2	2172.1	992.0	1552.8	18955.6	4172.1	1619.5	701.5	621.3	3959.9	14.1	375.1	2522.2	296.0	12305.2	49087.1	6952.5	3806.9	6128.2	1895.6	4132.3	1694.4	534.2	3883.0	73.8	542.1	0.0	1527.0	0.0	0.0	0.0	0.0	0.0	219.1	917.8	460.8	669.7	791.1	683.4
sub-0026071_ses-1_run-1	1032179.000000	1022983.000000	1022916.005698	7017.000000	234336.397409	229506.236549	463842.633958	193482.568876	194496.802864	387979.371740	54467.000000	611218.633958	915743.005698	908726.005698	906261.000000	1330504.000000	0.796579	1.026810	14	10	24	1295765.074817	3002.2	463.0	12625.0	46315.7	6742.0	2936.8	5567.1	1626.6	821.5	966.0	16298.4	3678.8	1459.6	644.6	618.3	3690.2	41.0	355.3	3319.0	244.9	11765.4	45334.5	6678.4	3236.3	5561.2	1593.3	3784.8	1451.6	526.7	3441.4	25.9	423.5	0.0	1627.9	0.0	0.0	0.0	0.0	0.0	150.6	719.0	381.6	471.4	431.8	669.8
sub-0026073_ses-1_run-1	1046762.000000	1034960.000000	1034638.451140	8545.000000	240394.763941	243488.325498	483883.089439	185530.843168	186090.518534	371621.361701	52991.000000	640769.089439	919319.451140	910774.451140	908754.000000	1343674.000000	0.847558	1.087966	30	20	50	1235033.388617	3870.5	365.7	11881.6	51644.2	6697.3	3131.4	5251.2	1525.2	738.3	2005.6	15428.9	3662.4	1399.4	804.8	557.3	3243.6	48.0	351.8	4136.5	169.1	11046.8	51656.6	6681.7	3354.5	5325.7	1349.3	3757.8	1617.5	540.2	3364.8	28.5	411.7	0.0	1418.6	0.0	0.0	0.0	0.0	0.0	122.0	913.2	536.1	436.3	517.1	861.9
sub-0026074_ses-1_run-1	1223405.000000	1209630.000000	1209774.321240	10450.000000	289103.515769	283378.298239	572481.814009	215442.791003	216694.716229	432137.507232	62749.000000	749602.814009	1081142.321240	1070692.321240	1067114.000000	1609440.000000	0.824747	1.084988	54	42	96	1483370.576054	4858.2	204.1	14649.5	56170.4	7517.3	4204.0	6113.8	1934.0	908.4	1686.8	19216.2	4396.8	1785.7	1013.4	795.2	4096.6	44.9	411.4	4931.2	189.3	13943.6	57024.9	7288.2	4307.2	6079.4	1739.6	4241.4	1752.8	713.5	4072.0	16.0	519.8	0.0	1680.5	0.0	0.0	0.0	0.0	0.0	174.9	845.8	373.2	616.7	403.1	622.6
sub-0026075_ses-1_run-1	865781.000000	853758.000000	853983.087277	8416.000000	212309.685977	210110.087571	422419.773548	134543.466195	135243.847534	269787.313729	47550.000000	563251.773548	749629.087277	741213.087277	739419.000000	1116435.000000	0.863934	1.114053	41	30	71	1002138.315851	3996.8	704.9	11132.0	46861.7	5683.9	3032.2	4912.2	1406.3	745.4	2559.5	15550.4	3156.8	1242.7	580.3	499.1	3154.7	5.8	338.8	3049.0	612.2	10688.1	46638.5	5459.4	3139.7	4676.8	1304.4	3323.9	1305.2	471.9	3252.9	13.6	374.3	0.0	833.0	0.0	0.0	0.0	0.0	0.0	124.8	696.4	384.1	407.6	405.1	624.5
sub-0026076_ses-1_run-1	1150806.000000	1140277.000000	1140335.615149	8052.000000	282609.687191	283620.216028	566229.903219	194359.265697	194167.446234	388526.711931	59717.000000	731074.903219	1023947.615149	1015895.615149	1014295.000000	1479794.000000	0.880061	1.131649	48	33	81	1307643.462914	3463.0	442.5	10737.1	52747.0	6868.1	3872.8	6512.9	1843.9	637.0	1542.0	17139.2	3937.6	1688.6	471.4	707.7	3468.6	33.2	382.8	3821.8	190.2	10953.5	53091.7	6890.6	4386.7	6293.8	1844.5	4064.2	1692.0	638.1	3454.8	17.6	344.6	0.0	1530.7	0.0	0.0	0.0	0.0	0.0	185.6	682.5	516.9	388.3	358.6	732.2
sub-0026077_ses-1_run-1	1213019.000000	1199475.000000	1199691.460656	9870.000000	292555.528239	299061.369923	591616.898162	210800.173143	208435.389350	419235.562493	58075.000000	756221.898162	1080624.460656	1070754.460656	1068633.000000	1511679.000000	0.854215	1.064533	43	34	77	1420039.309532	4623.7	416.0	12680.0	52859.8	7631.7	4056.2	4959.0	1701.9	1056.8	2004.1	18485.0	4068.3	1691.0	789.0	564.2	3652.2	44.8	367.6	4080.0	437.6	12571.7	53322.9	7595.6	4382.3	4925.3	1568.1	3851.3	1641.1	626.5	3656.3	28.6	489.9	0.0	1106.4	0.0	0.0	0.0	0.0	0.0	173.0	679.3	406.6	552.6	571.7	734.6
sub-0026078_ses-1_run-1	1448460.000000	1431277.000000	1431016.123553	13746.000000	339259.518751	345043.920638	684303.439389	259156.133726	260242.550438	519398.684165	63661.000000	881641.439389	1284584.123553	1270838.123553	1267430.000000	1871586.000000	0.862724	1.114744	53	55	108	1678937.643180	6342.0	500.3	15752.4	65073.0	7610.2	4672.1	5652.9	1848.2	1367.1	1618.9	21998.7	4086.7	2342.8	666.6	780.6	4128.7	30.2	576.6	6044.0	347.4	14911.8	67863.1	7334.1	5129.4	5519.5	1668.5	3736.4	2157.3	822.6	4341.7	27.5	569.4	0.0	1989.2	0.0	0.0	0.0	0.0	0.0	269.7	828.6	432.9	399.0	582.7	577.6
sub-0026079_ses-1_run-1	1118824.000000	1109459.000000	1109772.100445	7278.000000	277748.004484	273130.085190	550878.089674	196326.470120	196709.540650	393036.010771	52926.000000	694939.089674	1006361.100445	999083.100445	996448.000000	1394536.000000	0.869525	1.083802	27	15	42	1286707.459883	3535.7	206.5	11157.3	45233.0	6465.9	3444.4	4910.7	1692.5	684.4	933.0	15861.3	3896.3	1544.7	620.5	484.0	3459.8	33.6	296.0	3327.8	175.8	11259.5	45270.6	6524.0	3611.4	4841.4	1627.8	3688.0	1590.7	487.3	3448.1	23.7	337.0	0.0	994.6	0.0	0.0	0.0	0.0	0.0	203.1	764.4	376.8	490.6	500.4	709.5
sub-0026080_ses-1_run-1	1176360.000000	1158526.000000	1158614.931885	14503.000000	265487.875384	266783.003696	532270.879080	214404.884479	215806.168326	430211.052805	61707.000000	702365.879080	1040839.931885	1026336.931885	1023981.000000	1532099.000000	0.847928	1.104347	17	30	47	1387334.291715	8022.5	391.4	13873.2	54075.2	7243.3	4479.7	6360.5	1916.3	1029.9	1563.4	18346.4	3888.4	1724.9	870.2	722.3	3612.7	51.2	485.0	5396.5	247.7	13092.7	53908.2	7126.3	4659.5	6387.6	1792.9	4142.8	1869.5	697.2	3714.4	28.4	578.4	0.0	1568.7	0.0	0.0	0.0	0.0	0.0	215.8	791.4	486.7	366.2	432.2	874.7
sub-0026081_ses-1_run-1	1180269.000000	1167710.000000	1167167.937157	9226.000000	287855.488672	288542.017025	576397.505697	199124.466769	198799.964691	397924.431460	60058.000000	748333.505697	1046410.937157	1037184.937157	1034775.000000	1514993.000000	0.930787	1.194757	35	24	59	1268034.027199	4381.4	531.8	10796.7	55871.2	7139.7	3690.7	6097.5	1903.6	1021.7	1857.8	16281.6	3847.3	1995.3	505.5	790.5	3768.0	45.3	371.3	3591.8	433.7	10894.5	55228.8	7010.2	4063.0	6191.5	1921.7	3860.6	1963.6	695.2	3823.1	45.6	512.5	0.0	1968.4	0.0	0.0	0.0	0.0	0.0	236.2	617.2	363.4	441.4	409.3	589.2
